schoolid,schoolname,endyear,city,final_enddate
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2019-11-21
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2019-08-19
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2019-08-29
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2019-12-09
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-03-09
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-01-09
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2019-09-10
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-01-07
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-01-07
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2019-12-18
54,as,2020,Bridgeport,2019-12-18
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
54,as,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2019-10-25
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2019-11-22
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2019-09-23
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2019-11-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2019-12-04
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-03-04
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-01-27
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
39,at,2020,Bridgeport,2020-06-12
